Dates;SP1;US1;TY1;GC1;SPUS;SPTY;SPGC
24/12/2008;3.56313342631334;5.59502923976608;4.03320802005013;2.66039215686275;0.636839107289869;0.883448958893288;1.33932639108181
25/12/2008;3.56313342631334;5.59502923976608;4.03320802005013;2.65722352941177;0.636839107289869;0.883448958893288;1.34092348154922
26/12/2008;3.57917247791725;5.62280701754386;4.05263157894737;2.72721568627451;0.636545495292616;0.883172429615944;1.31239069059717
29/12/2008;3.58535564853557;5.61184210526316;4.06641604010025;2.76172549019608;0.638891041708565;0.881699170271612;1.29823027714496
30/12/2008;3.65867038586704;5.63304093567251;4.05200501253133;2.74101960784314;0.649501828168455;0.902928395831729;1.33478446319688
31/12/2008;3.70771734077173;5.49853801169591;4.00250626566416;2.76721568627451;0.674309667930834;0.926348916072588;1.33987291238704
01/01/2009;3.70771734077173;5.49853801169591;4.00250626566416;2.75905882352941;0.674309667930834;0.926348916072588;1.34383410355448
02/01/2009;3.81190144119014;5.39619883040936;3.95614035087719;2.74635294117647;0.706404927058807;0.963540497329659;1.38798673107078
05/01/2009;3.82017666201767;5.29824561403509;3.95238095238095;2.69647058823529;0.721026720976844;0.966550721715313;1.41673218268543
06/01/2009;3.83291492329149;5.28508771929824;3.95802005012531;2.71027450980392;0.72523203527839;0.968391992650502;1.4142164970473
07/01/2009;3.72873082287308;5.28508771929824;3.96240601503759;2.64454901960785;0.705519193041546;0.941026943912941;1.40996850322177
08/01/2009;3.7349139934914;5.29824561403509;3.98872180451128;2.68988235294118;0.704934098109304;0.936368635503028;1.38850458995263
09/01/2009;3.64755927475593;5.30336257309941;3.99624060150376;2.6798431372549;0.687782369106287;0.912747664238078;1.36110924704806
12/01/2009;3.57587168758717;5.37061403508772;4.02067669172932;2.57521568627451;0.665821759714067;0.889370611405504;1.38857172494172
13/01/2009;3.57796373779637;5.37061403508772;4.01754385964912;2.57882352941176;0.666211296216883;0.890584860499534;1.38744031803235
14/01/2009;3.45932124593212;5.45175438596491;4.04135338345865;2.54650980392157;0.634533583324637;0.855980885039949;1.35845589151271
15/01/2009;3.45727568572757;5.46271929824561;4.04260651629073;2.56564705882353;0.632885472778712;0.855209546562492;1.34752583128597
16/01/2009;3.49558344955834;5.42543859649123;4.02756892230577;2.64517647058824;0.644295090136865;0.867913998988039;1.32149347630519
19/01/2009;3.49558344955834;5.42543859649123;4.02756892230577;2.62243137254902;0.644295090136865;0.867913998988039;1.33295516754004
20/01/2009;3.32008368200837;5.37426900584795;4.0187969924812;2.68941176470588;0.617774003942798;0.826138689816862;1.23450180652105
21/01/2009;3.44695490469549;5.24415204678362;3.97055137844612;2.68;0.657294997159665;0.868130034384409;1.28617720324459
22/01/2009;3.40041841004184;5.17543859649123;3.95112781954887;2.68862745098039;0.657029997872491;0.860619692741322;1.26474138646539
23/01/2009;3.39218967921897;5.16228070175438;3.94360902255639;2.82274509803922;0.65711066003562;0.860173932004047;1.20173432648074
26/01/2009;3.42222222222222;5.14766081871345;3.93609022556391;2.83403921568628;0.664811133200796;0.869447097527327;1.2075422962676
27/01/2009;3.45685727568573;5.22587719298246;3.96992481203007;2.82108235294118;0.661488425393492;0.870761397095079;1.22536560199376
